symbol,sina_symbol,code,exchange,name,board
002072.SZ,sz002072,002072,SZ,凯瑞德,深市主板
002073.SZ,sz002073,002073,SZ,软控股份,深市主板
002074.SZ,sz002074,002074,SZ,国轩高科,深市主板
002075.SZ,sz002075,002075,SZ,沙钢股份,深市主板
002076.SZ,sz002076,002076,SZ,星光股份,深市主板
002077.SZ,sz002077,002077,SZ,大港股份,深市主板
002078.SZ,sz002078,002078,SZ,太阳纸业,深市主板
002079.SZ,sz002079,002079,SZ,苏州固锝,深市主板
002080.SZ,sz002080,002080,SZ,中材科技,深市主板
002081.SZ,sz002081,002081,SZ,金 螳 螂,深市主板
002082.SZ,sz002082,002082,SZ,ST万邦,深市主板
002083.SZ,sz002083,002083,SZ,孚日股份,深市主板
002084.SZ,sz002084,002084,SZ,海鸥住工,深市主板
002085.SZ,sz002085,002085,SZ,万丰奥威,深市主板
002086.SZ,sz002086,002086,SZ,东方海洋,深市主板
002088.SZ,sz002088,002088,SZ,鲁阳节能,深市主板
002090.SZ,sz002090,002090,SZ,金智科技,深市主板
002091.SZ,sz002091,002091,SZ,江苏国泰,深市主板
002092.SZ,sz002092,002092,SZ,中泰化学,深市主板
002093.SZ,sz002093,002093,SZ,国脉科技,深市主板
002094.SZ,sz002094,002094,SZ,青岛金王,深市主板
002095.SZ,sz002095,002095,SZ,生 意 宝,深市主板
002096.SZ,sz002096,002096,SZ,易普力,深市主板
002097.SZ,sz002097,002097,SZ,山河智能,深市主板
002098.SZ,sz002098,002098,SZ,浔兴股份,深市主板
002099.SZ,sz002099,002099,SZ,海翔药业,深市主板
002100.SZ,sz002100,002100,SZ,天康生物,深市主板
002101.SZ,sz002101,002101,SZ,广东鸿图,深市主板
002102.SZ,sz002102,002102,SZ,ST能特,深市主板
002103.SZ,sz002103,002103,SZ,广博股份,深市主板
002104.SZ,sz002104,002104,SZ,恒宝股份,深市主板
002105.SZ,sz002105,002105,SZ,信隆健康,深市主板
002106.SZ,sz002106,002106,SZ,莱宝高科,深市主板
002107.SZ,sz002107,002107,SZ,沃华医药,深市主板
002108.SZ,sz002108,002108,SZ,沧州明珠,深市主板
002109.SZ,sz002109,002109,SZ,ST兴化,深市主板
002110.SZ,sz002110,002110,SZ,三钢闽光,深市主板
002111.SZ,sz002111,002111,SZ,威海广泰,深市主板
002112.SZ,sz002112,002112,SZ,三变科技,深市主板
002114.SZ,sz002114,002114,SZ,罗平锌电,深市主板
002115.SZ,sz002115,002115,SZ,三维通信,深市主板
002116.SZ,sz002116,002116,SZ,中国海诚,深市主板
002117.SZ,sz002117,002117,SZ,东港股份,深市主板
002119.SZ,sz002119,002119,SZ,康强电子,深市主板
002120.SZ,sz002120,002120,SZ,韵达股份,深市主板
002121.SZ,sz002121,002121,SZ,科陆电子,深市主板
002122.SZ,sz002122,002122,SZ,ST汇洲,深市主板
002123.SZ,sz002123,002123,SZ,梦网科技,深市主板
002124.SZ,sz002124,002124,SZ,天邦食品,深市主板
002125.SZ,sz002125,002125,SZ,湘潭电化,深市主板
002126.SZ,sz002126,002126,SZ,银轮股份,深市主板
002127.SZ,sz002127,002127,SZ,南极电商,深市主板
002128.SZ,sz002128,002128,SZ,电投能源,深市主板
002129.SZ,sz002129,002129,SZ,TCL中环,深市主板
002130.SZ,sz002130,002130,SZ,沃尔核材,深市主板
002131.SZ,sz002131,002131,SZ,利欧股份,深市主板
002132.SZ,sz002132,002132,SZ,恒星科技,深市主板
002133.SZ,sz002133,002133,SZ,广宇集团,深市主板
002134.SZ,sz002134,002134,SZ,天津普林,深市主板
002135.SZ,sz002135,002135,SZ,东南网架,深市主板
002136.SZ,sz002136,002136,SZ,安 纳 达,深市主板
002137.SZ,sz002137,002137,SZ,实益达,深市主板
002138.SZ,sz002138,002138,SZ,顺络电子,深市主板
002139.SZ,sz002139,002139,SZ,拓邦股份,深市主板
002140.SZ,sz002140,002140,SZ,东华科技,深市主板
002141.SZ,sz002141,002141,SZ,贤丰控股,深市主板
002142.SZ,sz002142,002142,SZ,宁波银行,深市主板
002144.SZ,sz002144,002144,SZ,宏达高科,深市主板
002145.SZ,sz002145,002145,SZ,钛能化学,深市主板
002146.SZ,sz002146,002146,SZ,荣盛发展,深市主板
002148.SZ,sz002148,002148,SZ,北纬科技,深市主板
002149.SZ,sz002149,002149,SZ,西部材料,深市主板
002150.SZ,sz002150,002150,SZ,正泰电源,深市主板
002151.SZ,sz002151,002151,SZ,北斗星通,深市主板
002152.SZ,sz002152,002152,SZ,广电运通,深市主板
002153.SZ,sz002153,002153,SZ,石基信息,深市主板
002154.SZ,sz002154,002154,SZ,报 喜 鸟,深市主板
002155.SZ,sz002155,002155,SZ,湖南黄金,深市主板
002156.SZ,sz002156,002156,SZ,通富微电,深市主板
002157.SZ,sz002157,002157,SZ,正邦科技,深市主板
002158.SZ,sz002158,002158,SZ,汉钟精机,深市主板
002159.SZ,sz002159,002159,SZ,三特索道,深市主板
002160.SZ,sz002160,002160,SZ,常铝股份,深市主板
002161.SZ,sz002161,002161,SZ,远 望 谷,深市主板
002162.SZ,sz002162,002162,SZ,悦心健康,深市主板
002163.SZ,sz002163,002163,SZ,海南发展,深市主板
002164.SZ,sz002164,002164,SZ,宁波东力,深市主板
002165.SZ,sz002165,002165,SZ,红 宝 丽,深市主板
002166.SZ,sz002166,002166,SZ,莱茵生物,深市主板
002167.SZ,sz002167,002167,SZ,东方锆业,深市主板
002168.SZ,sz002168,002168,SZ,ST惠程,深市主板
002169.SZ,sz002169,002169,SZ,智光电气,深市主板
002170.SZ,sz002170,002170,SZ,芭田股份,深市主板
002171.SZ,sz002171,002171,SZ,楚江新材,深市主板
002172.SZ,sz002172,002172,SZ,澳洋健康,深市主板
002173.SZ,sz002173,002173,SZ,创新医疗,深市主板
002174.SZ,sz002174,002174,SZ,游族网络,深市主板
002175.SZ,sz002175,002175,SZ,*ST东智,深市主板
002176.SZ,sz002176,002176,SZ,江特电机,深市主板
002177.SZ,sz002177,002177,SZ,御银股份,深市主板
002178.SZ,sz002178,002178,SZ,延华智能,深市主板
002179.SZ,sz002179,002179,SZ,中航光电,深市主板
002180.SZ,sz002180,002180,SZ,奔图科技,深市主板
002181.SZ,sz002181,002181,SZ,粤 传 媒,深市主板
002182.SZ,sz002182,002182,SZ,宝武镁业,深市主板
002183.SZ,sz002183,002183,SZ,怡 亚 通,深市主板
002184.SZ,sz002184,002184,SZ,海得控制,深市主板
002185.SZ,sz002185,002185,SZ,华天科技,深市主板
002186.SZ,sz002186,002186,SZ,全 聚 德,深市主板
002187.SZ,sz002187,002187,SZ,广百股份,深市主板
002188.SZ,sz002188,002188,SZ,中天服务,深市主板
002189.SZ,sz002189,002189,SZ,中光学,深市主板
002190.SZ,sz002190,002190,SZ,成飞集成,深市主板
002191.SZ,sz002191,002191,SZ,劲嘉股份,深市主板
002192.SZ,sz002192,002192,SZ,融捷股份,深市主板
002193.SZ,sz002193,002193,SZ,ST如意,深市主板
002194.SZ,sz002194,002194,SZ,武汉凡谷,深市主板
002195.SZ,sz002195,002195,SZ,岩山科技,深市主板
002196.SZ,sz002196,002196,SZ,方正电机,深市主板
002197.SZ,sz002197,002197,SZ,证通电子,深市主板
002198.SZ,sz002198,002198,SZ,ST嘉应,深市主板
002199.SZ,sz002199,002199,SZ,*ST东晶,深市主板
002200.SZ,sz002200,002200,SZ,交投生态,深市主板
002201.SZ,sz002201,002201,SZ,九鼎新材,深市主板
002202.SZ,sz002202,002202,SZ,金风科技,深市主板
002203.SZ,sz002203,002203,SZ,海亮股份,深市主板
002204.SZ,sz002204,002204,SZ,大连重工,深市主板
002205.SZ,sz002205,002205,SZ,国统股份,深市主板
002206.SZ,sz002206,002206,SZ,海 利 得,深市主板
002207.SZ,sz002207,002207,SZ,*ST准油,深市主板
002208.SZ,sz002208,002208,SZ,合肥城建,深市主板
002209.SZ,sz002209,002209,SZ,达 意 隆,深市主板
002210.SZ,sz002210,002210,SZ,飞马国际,深市主板
002211.SZ,sz002211,002211,SZ,ST宏达,深市主板
002212.SZ,sz002212,002212,SZ,天融信,深市主板
002213.SZ,sz002213,002213,SZ,大为股份,深市主板
002214.SZ,sz002214,002214,SZ,*ST大立,深市主板
002215.SZ,sz002215,002215,SZ,诺 普 信,深市主板
002216.SZ,sz002216,002216,SZ,三全食品,深市主板
002217.SZ,sz002217,002217,SZ,ST合力泰,深市主板
002218.SZ,sz002218,002218,SZ,拓日新能,深市主板
002219.SZ,sz002219,002219,SZ,新里程,深市主板
002221.SZ,sz002221,002221,SZ,东华能源,深市主板
002222.SZ,sz002222,002222,SZ,福晶科技,深市主板
002223.SZ,sz002223,002223,SZ,鱼跃医疗,深市主板
002224.SZ,sz002224,002224,SZ,三 力 士,深市主板
002225.SZ,sz002225,002225,SZ,濮耐股份,深市主板
002226.SZ,sz002226,002226,SZ,江南化工,深市主板
002227.SZ,sz002227,002227,SZ,*ST特迅,深市主板
002228.SZ,sz002228,002228,SZ,合兴包装,深市主板
002229.SZ,sz002229,002229,SZ,鸿博股份,深市主板
002230.SZ,sz002230,002230,SZ,科大讯飞,深市主板
002232.SZ,sz002232,002232,SZ,启明信息,深市主板
002233.SZ,sz002233,002233,SZ,塔牌集团,深市主板
002234.SZ,sz002234,002234,SZ,民和股份,深市主板
002235.SZ,sz002235,002235,SZ,安妮股份,深市主板
002236.SZ,sz002236,002236,SZ,大华股份,深市主板
002237.SZ,sz002237,002237,SZ,恒邦股份,深市主板
002238.SZ,sz002238,002238,SZ,天威视讯,深市主板
002239.SZ,sz002239,002239,SZ,奥特佳,深市主板
002240.SZ,sz002240,002240,SZ,盛新锂能,深市主板
002241.SZ,sz002241,002241,SZ,歌尔股份,深市主板
002242.SZ,sz002242,002242,SZ,九阳股份,深市主板
002243.SZ,sz002243,002243,SZ,力合科创,深市主板
002244.SZ,sz002244,002244,SZ,滨江集团,深市主板
002245.SZ,sz002245,002245,SZ,蔚蓝锂芯,深市主板
002246.SZ,sz002246,002246,SZ,北化股份,深市主板
002247.SZ,sz002247,002247,SZ,聚力文化,深市主板
002248.SZ,sz002248,002248,SZ,华东数控,深市主板
002249.SZ,sz002249,002249,SZ,大洋电机,深市主板
002250.SZ,sz002250,002250,SZ,联化科技,深市主板
002251.SZ,sz002251,002251,SZ,步步高,深市主板
002252.SZ,sz002252,002252,SZ,上海莱士,深市主板
002253.SZ,sz002253,002253,SZ,川大智胜,深市主板
002254.SZ,sz002254,002254,SZ,泰和新材,深市主板
002255.SZ,sz002255,002255,SZ,海陆重工,深市主板
002256.SZ,sz002256,002256,SZ,兆新股份,深市主板
002258.SZ,sz002258,002258,SZ,利尔化学,深市主板
002259.SZ,sz002259,002259,SZ,升达林业,深市主板
002261.SZ,sz002261,002261,SZ,拓维信息,深市主板
002262.SZ,sz002262,002262,SZ,恩华药业,深市主板
002263.SZ,sz002263,002263,SZ,大东南,深市主板
002264.SZ,sz002264,002264,SZ,新 华 都,深市主板
002265.SZ,sz002265,002265,SZ,建设工业,深市主板
002266.SZ,sz002266,002266,SZ,浙富控股,深市主板
002267.SZ,sz002267,002267,SZ,陕天然气,深市主板
002268.SZ,sz002268,002268,SZ,电科网安,深市主板
002269.SZ,sz002269,002269,SZ,美邦服饰,深市主板
002270.SZ,sz002270,002270,SZ,华明装备,深市主板
002271.SZ,sz002271,002271,SZ,东方雨虹,深市主板
002272.SZ,sz002272,002272,SZ,川润股份,深市主板
002273.SZ,sz002273,002273,SZ,水晶光电,深市主板
002274.SZ,sz002274,002274,SZ,华昌化工,深市主板
002275.SZ,sz002275,002275,SZ,桂林三金,深市主板
002276.SZ,sz002276,002276,SZ,万马股份,深市主板
002277.SZ,sz002277,002277,SZ,友阿股份,深市主板
002278.SZ,sz002278,002278,SZ,神开股份,深市主板
002279.SZ,sz002279,002279,SZ,久其软件,深市主板
002281.SZ,sz002281,002281,SZ,光迅科技,深市主板
002282.SZ,sz002282,002282,SZ,博深股份,深市主板
002283.SZ,sz002283,002283,SZ,天润工业,深市主板
002284.SZ,sz002284,002284,SZ,亚太股份,深市主板
002285.SZ,sz002285,002285,SZ,世联行,深市主板
002286.SZ,sz002286,002286,SZ,保龄宝,深市主板
002287.SZ,sz002287,002287,SZ,奇正藏药,深市主板
002289.SZ,sz002289,002289,SZ,宇顺电子,深市主板
002290.SZ,sz002290,002290,SZ,禾盛新材,深市主板
002291.SZ,sz002291,002291,SZ,遥望科技,深市主板
002292.SZ,sz002292,002292,SZ,奥飞娱乐,深市主板
002293.SZ,sz002293,002293,SZ,罗莱生活,深市主板
002294.SZ,sz002294,002294,SZ,信立泰,深市主板
002295.SZ,sz002295,002295,SZ,精艺股份,深市主板
002296.SZ,sz002296,002296,SZ,辉煌科技,深市主板
002297.SZ,sz002297,002297,SZ,博云新材,深市主板
002298.SZ,sz002298,002298,SZ,中电鑫龙,深市主板
002299.SZ,sz002299,002299,SZ,圣农发展,深市主板
002300.SZ,sz002300,002300,SZ,太阳电缆,深市主板
002301.SZ,sz002301,002301,SZ,齐心集团,深市主板
002302.SZ,sz002302,002302,SZ,西部建设,深市主板
002303.SZ,sz002303,002303,SZ,美盈森,深市主板
002304.SZ,sz002304,002304,SZ,洋河股份,深市主板
002305.SZ,sz002305,002305,SZ,*ST南置,深市主板
002306.SZ,sz002306,002306,SZ,ST云网,深市主板
002307.SZ,sz002307,002307,SZ,北新路桥,深市主板
002309.SZ,sz002309,002309,SZ,中利集团,深市主板
002310.SZ,sz002310,002310,SZ,东方新能,深市主板
002311.SZ,sz002311,002311,SZ,海大集团,深市主板
002312.SZ,sz002312,002312,SZ,川发龙蟒,深市主板
002313.SZ,sz002313,002313,SZ,日海智能,深市主板
002314.SZ,sz002314,002314,SZ,南山控股,深市主板
002315.SZ,sz002315,002315,SZ,焦点科技,深市主板
002316.SZ,sz002316,002316,SZ,亚联发展,深市主板
002317.SZ,sz002317,002317,SZ,众生药业,深市主板
002318.SZ,sz002318,002318,SZ,久立特材,深市主板
002319.SZ,sz002319,002319,SZ,乐通股份,深市主板
002320.SZ,sz002320,002320,SZ,海峡股份,深市主板
002321.SZ,sz002321,002321,SZ,华英农业,深市主板
002322.SZ,sz002322,002322,SZ,理工能科,深市主板
002323.SZ,sz002323,002323,SZ,*ST雅博,深市主板
002324.SZ,sz002324,002324,SZ,普利特,深市主板
002326.SZ,sz002326,002326,SZ,永太科技,深市主板
002327.SZ,sz002327,002327,SZ,富安娜,深市主板
002328.SZ,sz002328,002328,SZ,新朋股份,深市主板
002329.SZ,sz002329,002329,SZ,皇氏集团,深市主板
002330.SZ,sz002330,002330,SZ,得利斯,深市主板
002331.SZ,sz002331,002331,SZ,皖通科技,深市主板
002332.SZ,sz002332,002332,SZ,仙琚制药,深市主板
002333.SZ,sz002333,002333,SZ,罗普斯金,深市主板
002334.SZ,sz002334,002334,SZ,英威腾,深市主板
002335.SZ,sz002335,002335,SZ,科华数据,深市主板
002337.SZ,sz002337,002337,SZ,赛象科技,深市主板
002338.SZ,sz002338,002338,SZ,奥普光电,深市主板
002339.SZ,sz002339,002339,SZ,积成电子,深市主板
002340.SZ,sz002340,002340,SZ,格林美,深市主板
002342.SZ,sz002342,002342,SZ,巨力索具,深市主板
002343.SZ,sz002343,002343,SZ,慈文传媒,深市主板
002344.SZ,sz002344,002344,SZ,海宁皮城,深市主板
002345.SZ,sz002345,002345,SZ,潮宏基,深市主板
002346.SZ,sz002346,002346,SZ,柘中股份,深市主板
002347.SZ,sz002347,002347,SZ,泰尔股份,深市主板
002348.SZ,sz002348,002348,SZ,高乐股份,深市主板
002349.SZ,sz002349,002349,SZ,精华制药,深市主板
002350.SZ,sz002350,002350,SZ,北京科锐,深市主板
002351.SZ,sz002351,002351,SZ,漫步者,深市主板
002352.SZ,sz002352,002352,SZ,顺丰控股,深市主板
002353.SZ,sz002353,002353,SZ,杰瑞股份,深市主板
002354.SZ,sz002354,002354,SZ,天娱数科,深市主板
002355.SZ,sz002355,002355,SZ,兴民智通,深市主板
002356.SZ,sz002356,002356,SZ,赫美集团,深市主板
002357.SZ,sz002357,002357,SZ,富临运业,深市主板
002358.SZ,sz002358,002358,SZ,森源电气,深市主板
002360.SZ,sz002360,002360,SZ,ST同德,深市主板
002361.SZ,sz002361,002361,SZ,神剑股份,深市主板
002362.SZ,sz002362,002362,SZ,汉王科技,深市主板
002363.SZ,sz002363,002363,SZ,隆基机械,深市主板
002364.SZ,sz002364,002364,SZ,中恒电气,深市主板
002365.SZ,sz002365,002365,SZ,永安药业,深市主板
002366.SZ,sz002366,002366,SZ,融发核电,深市主板
002367.SZ,sz002367,002367,SZ,康力电梯,深市主板
002368.SZ,sz002368,002368,SZ,太极股份,深市主板
002369.SZ,sz002369,002369,SZ,卓翼科技,深市主板
002370.SZ,sz002370,002370,SZ,亚太药业,深市主板
002371.SZ,sz002371,002371,SZ,北方华创,深市主板
002372.SZ,sz002372,002372,SZ,伟星新材,深市主板
002373.SZ,sz002373,002373,SZ,千方科技,深市主板
002374.SZ,sz002374,002374,SZ,中锐股份,深市主板
002375.SZ,sz002375,002375,SZ,亚厦股份,深市主板
002376.SZ,sz002376,002376,SZ,新北洋,深市主板
002377.SZ,sz002377,002377,SZ,国创高新,深市主板
002378.SZ,sz002378,002378,SZ,章源钨业,深市主板
002379.SZ,sz002379,002379,SZ,宏桥控股,深市主板
002380.SZ,sz002380,002380,SZ,科远智慧,深市主板
002381.SZ,sz002381,002381,SZ,双箭股份,深市主板
002382.SZ,sz002382,002382,SZ,蓝帆医疗,深市主板
002383.SZ,sz002383,002383,SZ,合众思壮,深市主板
002384.SZ,sz002384,002384,SZ,东山精密,深市主板
002385.SZ,sz002385,002385,SZ,大北农,深市主板
002386.SZ,sz002386,002386,SZ,天原股份,深市主板
002387.SZ,sz002387,002387,SZ,维信诺,深市主板
002388.SZ,sz002388,002388,SZ,新亚制程,深市主板
002389.SZ,sz002389,002389,SZ,航天彩虹,深市主板
002390.SZ,sz002390,002390,SZ,信邦制药,深市主板
002391.SZ,sz002391,002391,SZ,长青股份,深市主板
002392.SZ,sz002392,002392,SZ,北京利尔,深市主板
002393.SZ,sz002393,002393,SZ,力生制药,深市主板
002394.SZ,sz002394,002394,SZ,联发股份,深市主板
002395.SZ,sz002395,002395,SZ,双象股份,深市主板
002396.SZ,sz002396,002396,SZ,星网锐捷,深市主板
002397.SZ,sz002397,002397,SZ,梦洁股份,深市主板
002398.SZ,sz002398,002398,SZ,垒知集团,深市主板
002399.SZ,sz002399,002399,SZ,海普瑞,深市主板
002400.SZ,sz002400,002400,SZ,省广集团,深市主板
002401.SZ,sz002401,002401,SZ,中远海科,深市主板
002402.SZ,sz002402,002402,SZ,和而泰,深市主板
002403.SZ,sz002403,002403,SZ,爱仕达,深市主板
002404.SZ,sz002404,002404,SZ,嘉欣丝绸,深市主板
002405.SZ,sz002405,002405,SZ,四维图新,深市主板
002406.SZ,sz002406,002406,SZ,远东传动,深市主板
002407.SZ,sz002407,002407,SZ,多氟多,深市主板
002408.SZ,sz002408,002408,SZ,齐翔腾达,深市主板
002409.SZ,sz002409,002409,SZ,雅克科技,深市主板
002410.SZ,sz002410,002410,SZ,广联达,深市主板
002412.SZ,sz002412,002412,SZ,汉森制药,深市主板
002413.SZ,sz002413,002413,SZ,雷科防务,深市主板
002414.SZ,sz002414,002414,SZ,高德红外,深市主板
002415.SZ,sz002415,002415,SZ,海康威视,深市主板
002416.SZ,sz002416,002416,SZ,爱施德,深市主板
002418.SZ,sz002418,002418,SZ,康盛股份,深市主板
002419.SZ,sz002419,002419,SZ,天虹股份,深市主板
002420.SZ,sz002420,002420,SZ,毅昌科技,深市主板
002421.SZ,sz002421,002421,SZ,达实智能,深市主板
002422.SZ,sz002422,002422,SZ,科伦药业,深市主板
002423.SZ,sz002423,002423,SZ,中粮资本,深市主板
002424.SZ,sz002424,002424,SZ,ST百灵,深市主板
002425.SZ,sz002425,002425,SZ,凯撒文化,深市主板
002426.SZ,sz002426,002426,SZ,胜利精密,深市主板
002427.SZ,sz002427,002427,SZ,尤夫股份,深市主板
002428.SZ,sz002428,002428,SZ,云南锗业,深市主板
002429.SZ,sz002429,002429,SZ,兆驰股份,深市主板
002430.SZ,sz002430,002430,SZ,杭氧股份,深市主板
002431.SZ,sz002431,002431,SZ,ST棕榈,深市主板
002432.SZ,sz002432,002432,SZ,九安医疗,深市主板
002434.SZ,sz002434,002434,SZ,万里扬,深市主板
002436.SZ,sz002436,002436,SZ,兴森科技,深市主板
002437.SZ,sz002437,002437,SZ,誉衡药业,深市主板
002438.SZ,sz002438,002438,SZ,江苏神通,深市主板
002439.SZ,sz002439,002439,SZ,启明星辰,深市主板
002440.SZ,sz002440,002440,SZ,闰土股份,深市主板
002441.SZ,sz002441,002441,SZ,众业达,深市主板
002442.SZ,sz002442,002442,SZ,龙星科技,深市主板
002443.SZ,sz002443,002443,SZ,金洲管道,深市主板
002444.SZ,sz002444,002444,SZ,巨星科技,深市主板
002445.SZ,sz002445,002445,SZ,中南文化,深市主板
002446.SZ,sz002446,002446,SZ,盛路通信,深市主板
002448.SZ,sz002448,002448,SZ,中原内配,深市主板
002449.SZ,sz002449,002449,SZ,国星光电,深市主板
002451.SZ,sz002451,002451,SZ,摩恩电气,深市主板
002452.SZ,sz002452,002452,SZ,长高电气,深市主板
002453.SZ,sz002453,002453,SZ,华软科技,深市主板
002454.SZ,sz002454,002454,SZ,松芝股份,深市主板
